ID,target
TEST_01554,4
TEST_01555,13
TEST_01556,13
TEST_01557,8
TEST_01558,12
TEST_01559,0
TEST_01560,8
TEST_01561,9
TEST_01562,1
TEST_01563,9
TEST_01564,12
TEST_01565,19
TEST_01566,10
TEST_01567,10
TEST_01568,4
TEST_01569,3
TEST_01570,11
TEST_01571,10
TEST_01572,20
TEST_01573,17
TEST_01574,12
TEST_01575,7
TEST_01576,16
TEST_01577,3
TEST_01578,19
TEST_01579,15
TEST_01580,8
TEST_01581,10
TEST_01582,8
TEST_01583,0
TEST_01584,11
TEST_01585,20
TEST_01586,11
TEST_01587,12
TEST_01588,20
TEST_01589,10
TEST_01590,6
TEST_01591,19
TEST_01592,3
TEST_01593,6
TEST_01594,3
TEST_01595,4
TEST_01596,2
TEST_01597,3
TEST_01598,7
TEST_01599,15
TEST_01600,0
TEST_01601,19
TEST_01602,2
TEST_01603,8
TEST_01604,11
TEST_01605,11
TEST_01606,15
TEST_01607,9
TEST_01608,10
TEST_01609,12
TEST_01610,19
TEST_01611,0
TEST_01612,5
TEST_01613,16
TEST_01614,8
TEST_01615,20
TEST_01616,15
TEST_01617,12
TEST_01618,13
TEST_01619,7
TEST_01620,2
TEST_01621,10
TEST_01622,20
TEST_01623,6
TEST_01624,8
TEST_01625,0
TEST_01626,20
TEST_01627,12
TEST_01628,8
TEST_01629,2
TEST_01630,17
TEST_01631,15
TEST_01632,17
TEST_01633,16
TEST_01634,12
TEST_01635,12
TEST_01636,18
TEST_01637,7
TEST_01638,17
TEST_01639,12
TEST_01640,15
TEST_01641,14
TEST_01642,6
TEST_01643,18
TEST_01644,6
TEST_01645,3
TEST_01646,8
TEST_01647,6
TEST_01648,6
TEST_01649,14
TEST_01650,7
TEST_01651,19
TEST_01652,19
TEST_01653,5
TEST_01654,0
TEST_01655,11
TEST_01656,11
TEST_01657,10
TEST_01658,9
TEST_01659,18
TEST_01660,10
TEST_01661,20
TEST_01662,16
TEST_01663,12
TEST_01664,7
TEST_01665,12
TEST_01666,9
TEST_01667,15
TEST_01668,17
TEST_01669,8
TEST_01670,18
TEST_01671,19
TEST_01672,14
TEST_01673,12
TEST_01674,17
TEST_01675,2
TEST_01676,18
TEST_01677,8
TEST_01678,20
TEST_01679,19
TEST_01680,17
TEST_01681,2
TEST_01682,8
TEST_01683,7
TEST_01684,11
TEST_01685,6
TEST_01686,12
TEST_01687,1
TEST_01688,11
TEST_01689,11
TEST_01690,4
TEST_01691,10
TEST_01692,19
TEST_01693,6
TEST_01694,0
TEST_01695,8
TEST_01696,3
TEST_01697,12
TEST_01698,9
TEST_01699,19
TEST_01700,9
TEST_01701,15
TEST_01702,3
TEST_01703,2
TEST_01704,10
TEST_01705,6
TEST_01706,14
TEST_01707,8
TEST_01708,8
TEST_01709,1
TEST_01710,5
TEST_01711,0
TEST_01712,18
TEST_01713,8
TEST_01714,19
TEST_01715,5
TEST_01716,10
TEST_01717,19
TEST_01718,16
TEST_01719,5
TEST_01720,13
TEST_01721,20
TEST_01722,20
TEST_01723,15
TEST_01724,5
TEST_01725,20
TEST_01726,20
TEST_01727,7
TEST_01728,20
TEST_01729,10
TEST_01730,0
TEST_01731,18
TEST_01732,12
TEST_01733,10
TEST_01734,8
TEST_01735,15
TEST_01736,20
TEST_01737,14
TEST_01738,15
TEST_01739,17
TEST_01740,20
TEST_01741,10
TEST_01742,0
TEST_01743,8
TEST_01744,6
TEST_01745,7
TEST_01746,2
TEST_01747,3
TEST_01748,5
TEST_01749,5
TEST_01750,19
TEST_01751,7
TEST_01752,11
TEST_01753,3
TEST_01754,12
TEST_01755,19
TEST_01756,0
TEST_01757,7
TEST_01758,12
TEST_01759,8
TEST_01760,7
TEST_01761,1
TEST_01762,7
TEST_01763,19
TEST_01764,12
TEST_01765,13
TEST_01766,12
TEST_01767,17
TEST_01768,8
TEST_01769,3
TEST_01770,6
TEST_01771,6
TEST_01772,7
TEST_01773,19
TEST_01774,2
TEST_01775,15
TEST_01776,9
TEST_01777,18
TEST_01778,7
TEST_01779,2
TEST_01780,16
TEST_01781,9
TEST_01782,9
TEST_01783,19
TEST_01784,0
TEST_01785,17
TEST_01786,14
TEST_01787,10
TEST_01788,17
TEST_01789,14
TEST_01790,12
TEST_01791,8
TEST_01792,17
TEST_01793,8
TEST_01794,18
TEST_01795,14
TEST_01796,20
TEST_01797,5
TEST_01798,11
TEST_01799,7
TEST_01800,4
TEST_01801,13
TEST_01802,0
TEST_01803,12
TEST_01804,0
TEST_01805,15
TEST_01806,12
TEST_01807,12
TEST_01808,10
TEST_01809,12
TEST_01810,1
TEST_01811,6
TEST_01812,15
TEST_01813,5
TEST_01814,12
TEST_01815,15
TEST_01816,5
TEST_01817,5
TEST_01818,16
TEST_01819,5
TEST_01820,17
TEST_01821,15
TEST_01822,20
TEST_01823,19
TEST_01824,15
TEST_01825,4
TEST_01826,11
TEST_01827,4
TEST_01828,2
TEST_01829,17
TEST_01830,12
TEST_01831,10
TEST_01832,13
TEST_01833,8
TEST_01834,15
TEST_01835,4
TEST_01836,1
TEST_01837,5
TEST_01838,15
TEST_01839,8
TEST_01840,18
TEST_01841,4
TEST_01842,3
TEST_01843,2
TEST_01844,12
TEST_01845,8
TEST_01846,8
TEST_01847,4
TEST_01848,0
TEST_01849,7
TEST_01850,18
TEST_01851,4
TEST_01852,9
TEST_01853,11
TEST_01854,12
TEST_01855,1
TEST_01856,4
TEST_01857,12
TEST_01858,5
TEST_01859,12
TEST_01860,12
TEST_01861,2
TEST_01862,13
TEST_01863,13
TEST_01864,3
TEST_01865,12
TEST_01866,6
TEST_01867,4
TEST_01868,3
TEST_01869,20
TEST_01870,16
TEST_01871,19
TEST_01872,12
TEST_01873,15
TEST_01874,10
TEST_01875,3
TEST_01876,18
TEST_01877,9
TEST_01878,19
TEST_01879,7
TEST_01880,14
TEST_01881,20
TEST_01882,6
TEST_01883,12
TEST_01884,8
TEST_01885,12
TEST_01886,9
TEST_01887,14
TEST_01888,5
TEST_01889,12
TEST_01890,6
TEST_01891,12
TEST_01892,12
TEST_01893,1
TEST_01894,6
TEST_01895,15
TEST_01896,14
TEST_01897,11
TEST_01898,5
TEST_01899,20
TEST_01900,8
TEST_01901,16
TEST_01902,8
TEST_01903,12
TEST_01904,12
TEST_01905,5
TEST_01906,14
TEST_01907,19
TEST_01908,12
TEST_01909,8
TEST_01910,2
TEST_01911,1
TEST_01912,12
TEST_01913,9
TEST_01914,8
TEST_01915,5
TEST_01916,7
TEST_01917,1
TEST_01918,0
TEST_01919,13
TEST_01920,13
TEST_01921,17
TEST_01922,9
TEST_01923,17
TEST_01924,8
TEST_01925,17
TEST_01926,10
TEST_01927,8
TEST_01928,7
TEST_01929,20
TEST_01930,14
TEST_01931,11
TEST_01932,18
TEST_01933,8
TEST_01934,8
TEST_01935,10
TEST_01936,14
TEST_01937,8
TEST_01938,11
TEST_01939,5
TEST_01940,16
TEST_01941,15
TEST_01942,15
TEST_01943,0
TEST_01944,19
TEST_01945,2
TEST_01946,8
TEST_01947,19
TEST_01948,19
TEST_01949,18
TEST_01950,2
TEST_01951,11
TEST_01952,9
TEST_01953,15
TEST_01954,19
TEST_01955,1
TEST_01956,18
TEST_01957,10
TEST_01958,6
TEST_01959,19
TEST_01960,15
TEST_01961,13
TEST_01962,17
TEST_01963,13
TEST_01964,7
TEST_01965,17
TEST_01966,19
TEST_01967,15
TEST_01968,3
TEST_01969,13
TEST_01970,0
TEST_01971,5
TEST_01972,17
TEST_01973,12
TEST_01974,14
TEST_01975,5
TEST_01976,4
TEST_01977,8
TEST_01978,1
TEST_01979,20
TEST_01980,14
TEST_01981,17
TEST_01982,17
TEST_01983,3
TEST_01984,6
TEST_01985,18
TEST_01986,4
TEST_01987,14
TEST_01988,5
TEST_01989,9
TEST_01990,17
TEST_01991,7
TEST_01992,13
TEST_01993,15
TEST_01994,9
TEST_01995,11
TEST_01996,17
TEST_01997,0
TEST_01998,12
TEST_01999,19
TEST_02000,8
TEST_02001,4
TEST_02002,4
TEST_02003,15
TEST_02004,15
TEST_02005,12
TEST_02006,14
TEST_02007,8
TEST_02008,11
TEST_02009,16
TEST_02010,15
TEST_02011,7
TEST_02012,12
TEST_02013,12
TEST_02014,1
TEST_02015,10
TEST_02016,20
TEST_02017,0
TEST_02018,12
TEST_02019,19
TEST_02020,12
TEST_02021,19
TEST_02022,0
TEST_02023,8
TEST_02024,4
TEST_02025,15
TEST_02026,8
TEST_02027,8
TEST_02028,0
TEST_02029,20
TEST_02030,7
TEST_02031,4
TEST_02032,15
TEST_02033,5
TEST_02034,1
TEST_02035,12
TEST_02036,1
TEST_02037,9
TEST_02038,1
TEST_02039,15
TEST_02040,15
TEST_02041,8
TEST_02042,8
TEST_02043,20
TEST_02044,15
TEST_02045,10
TEST_02046,15
TEST_02047,15
TEST_02048,13
TEST_02049,5
TEST_02050,12
TEST_02051,20
TEST_02052,11
TEST_02053,0
TEST_02054,3
TEST_02055,19
TEST_02056,11
TEST_02057,12
TEST_02058,5
TEST_02059,4
TEST_02060,0
TEST_02061,9
TEST_02062,10
TEST_02063,2
TEST_02064,9
TEST_02065,15
TEST_02066,7
TEST_02067,11
TEST_02068,6
TEST_02069,12
TEST_02070,0
TEST_02071,6
TEST_02072,1
TEST_02073,12
TEST_02074,19
TEST_02075,20
TEST_02076,17
TEST_02077,14
TEST_02078,8
TEST_02079,5
TEST_02080,2
TEST_02081,11
TEST_02082,13
TEST_02083,8
TEST_02084,5
TEST_02085,8
TEST_02086,1
TEST_02087,10
TEST_02088,17
TEST_02089,8
TEST_02090,7
TEST_02091,10
TEST_02092,14
TEST_02093,18
TEST_02094,8
TEST_02095,20
TEST_02096,17
TEST_02097,0
TEST_02098,10
TEST_02099,11
TEST_02100,18
TEST_02101,20
TEST_02102,0
TEST_02103,8
TEST_02104,7
TEST_02105,12
TEST_02106,12
TEST_02107,14
TEST_02108,12
TEST_02109,19
TEST_02110,8
TEST_02111,0
TEST_02112,12
TEST_02113,15
TEST_02114,16
TEST_02115,0
TEST_02116,5
TEST_02117,14
TEST_02118,0
TEST_02119,19
TEST_02120,19
TEST_02121,12
TEST_02122,12
TEST_02123,8
TEST_02124,7
TEST_02125,5
TEST_02126,3
TEST_02127,3
TEST_02128,14
TEST_02129,6
TEST_02130,0
TEST_02131,11
TEST_02132,11
TEST_02133,7
TEST_02134,14
TEST_02135,12
TEST_02136,8
TEST_02137,9
TEST_02138,10
TEST_02139,7
TEST_02140,2
TEST_02141,16
TEST_02142,9
TEST_02143,16
TEST_02144,2
TEST_02145,1
TEST_02146,6
TEST_02147,14
TEST_02148,20
TEST_02149,10
TEST_02150,15
TEST_02151,20
TEST_02152,15
TEST_02153,0
TEST_02154,20
TEST_02155,0
TEST_02156,12
TEST_02157,17
TEST_02158,16
TEST_02159,11
TEST_02160,15
TEST_02161,17
TEST_02162,12
TEST_02163,15
TEST_02164,20
TEST_02165,17
TEST_02166,12
TEST_02167,9
TEST_02168,12
TEST_02169,7
TEST_02170,18
TEST_02171,13
TEST_02172,12
TEST_02173,12
TEST_02174,8
TEST_02175,20
TEST_02176,4
TEST_02177,14
TEST_02178,12
TEST_02179,15
TEST_02180,16
TEST_02181,11
TEST_02182,14
TEST_02183,12
TEST_02184,0
TEST_02185,8
TEST_02186,2
TEST_02187,5
TEST_02188,10
TEST_02189,17
TEST_02190,20
TEST_02191,5
TEST_02192,12
TEST_02193,13
TEST_02194,10
TEST_02195,13
TEST_02196,0
TEST_02197,1
TEST_02198,4
TEST_02199,5
TEST_02200,7
TEST_02201,8
TEST_02202,19
TEST_02203,9
TEST_02204,4
TEST_02205,3
TEST_02206,0
TEST_02207,14
TEST_02208,9
TEST_02209,9
TEST_02210,10
TEST_02211,3
TEST_02212,12
TEST_02213,14
TEST_02214,17
TEST_02215,7
TEST_02216,17
TEST_02217,3
TEST_02218,12
TEST_02219,9
TEST_02220,8
TEST_02221,10
TEST_02222,4
TEST_02223,8
TEST_02224,6
TEST_02225,12
TEST_02226,13
TEST_02227,6
TEST_02228,7
TEST_02229,0
TEST_02230,17
TEST_02231,7
TEST_02232,9
TEST_02233,17
TEST_02234,16
TEST_02235,14
TEST_02236,6
TEST_02237,16
TEST_02238,17
TEST_02239,17
TEST_02240,19
TEST_02241,11
TEST_02242,2
TEST_02243,2
TEST_02244,9
TEST_02245,16
TEST_02246,12
TEST_02247,6
TEST_02248,10
TEST_02249,1
TEST_02250,4
TEST_02251,12
TEST_02252,4
TEST_02253,3
TEST_02254,16
TEST_02255,14
TEST_02256,12
TEST_02257,3
TEST_02258,12
TEST_02259,13
TEST_02260,15
TEST_02261,19
TEST_02262,19
TEST_02263,12
TEST_02264,8
TEST_02265,6
TEST_02266,16
TEST_02267,7
TEST_02268,3
TEST_02269,11
TEST_02270,18
TEST_02271,19
TEST_02272,2
TEST_02273,8
TEST_02274,0
TEST_02275,14
TEST_02276,9
TEST_02277,1
TEST_02278,18
TEST_02279,8
TEST_02280,11
TEST_02281,17
TEST_02282,15
TEST_02283,0
TEST_02284,20
TEST_02285,1
TEST_02286,12
TEST_02287,4
TEST_02288,12
TEST_02289,13
TEST_02290,5
TEST_02291,4
TEST_02292,15
TEST_02293,14
TEST_02294,12
TEST_02295,8
TEST_02296,16
TEST_02297,15
TEST_02298,8
TEST_02299,3
TEST_02300,7
TEST_02301,4
TEST_02302,10
TEST_02303,10
TEST_02304,4
TEST_02305,11
TEST_02306,8
TEST_02307,4
TEST_02308,7
TEST_02309,5
TEST_02310,12
TEST_02311,20
TEST_02312,10
TEST_02313,18
TEST_02314,3
TEST_02315,20
TEST_02316,12
TEST_02317,15
TEST_02318,18
TEST_02319,19
TEST_02320,12
TEST_02321,12
TEST_02322,5
TEST_02323,9
TEST_02324,19
TEST_02325,19
TEST_02326,0
TEST_02327,19
TEST_02328,4
TEST_02329,11
TEST_02330,12
TEST_02331,6
TEST_02332,1
TEST_02333,13
TEST_02334,9
TEST_02335,0
TEST_02336,17
TEST_02337,10
TEST_02338,20
TEST_02339,8
TEST_02340,8
TEST_02341,15
TEST_02342,2
TEST_02343,12
TEST_02344,4
TEST_02345,3
TEST_02346,2
TEST_02347,4
TEST_02348,1
TEST_02349,4
TEST_02350,17
TEST_02351,16
TEST_02352,12
TEST_02353,8
TEST_02354,11
TEST_02355,4
TEST_02356,20
TEST_02357,4
TEST_02358,12
TEST_02359,1
TEST_02360,3
TEST_02361,5
TEST_02362,13
TEST_02363,0
TEST_02364,6
TEST_02365,12
TEST_02366,3
TEST_02367,17
TEST_02368,14
TEST_02369,14
TEST_02370,2
TEST_02371,15
TEST_02372,12
TEST_02373,3
TEST_02374,8
TEST_02375,9
TEST_02376,3
TEST_02377,19
TEST_02378,11
TEST_02379,7
TEST_02380,12
TEST_02381,20
TEST_02382,15
TEST_02383,17
TEST_02384,8
TEST_02385,20
TEST_02386,14
TEST_02387,13
TEST_02388,12
TEST_02389,11
TEST_02390,17
TEST_02391,19
TEST_02392,20
TEST_02393,16
TEST_02394,16
TEST_02395,12
TEST_02396,13
TEST_02397,7
TEST_02398,16
TEST_02399,19
TEST_02400,16
TEST_02401,4
TEST_02402,12
TEST_02403,14
TEST_02404,7
TEST_02405,17
TEST_02406,9
TEST_02407,0
TEST_02408,9
TEST_02409,9
TEST_02410,7
TEST_02411,11
TEST_02412,17
TEST_02413,6
TEST_02414,19
TEST_02415,12
TEST_02416,18
TEST_02417,10
TEST_02418,10
TEST_02419,0
TEST_02420,7
TEST_02421,3
TEST_02422,14
TEST_02423,3
TEST_02424,0
TEST_02425,12
TEST_02426,2
TEST_02427,1
TEST_02428,20
TEST_02429,4
TEST_02430,3
TEST_02431,20
TEST_02432,3
TEST_02433,5
TEST_02434,13
TEST_02435,8
TEST_02436,14
TEST_02437,11
TEST_02438,13
TEST_02439,3
TEST_02440,0
TEST_02441,15
TEST_02442,5
TEST_02443,11
TEST_02444,8
TEST_02445,11
TEST_02446,18
TEST_02447,1
TEST_02448,10
TEST_02449,15
TEST_02450,5
TEST_02451,7
TEST_02452,7
TEST_02453,3
TEST_02454,13
TEST_02455,7
TEST_02456,6
TEST_02457,12
TEST_02458,10
TEST_02459,0
TEST_02460,4
TEST_02461,0
TEST_02462,9
TEST_02463,8
TEST_02464,16
TEST_02465,11
TEST_02466,9
TEST_02467,9
TEST_02468,12
TEST_02469,0
TEST_02470,19
TEST_02471,3
TEST_02472,4
TEST_02473,12
TEST_02474,14
TEST_02475,12
TEST_02476,14
TEST_02477,2
TEST_02478,19
TEST_02479,6
TEST_02480,11
TEST_02481,2
TEST_02482,7
TEST_02483,12
TEST_02484,4
TEST_02485,14
TEST_02486,16
TEST_02487,15
TEST_02488,9
TEST_02489,8
TEST_02490,17
TEST_02491,11
TEST_02492,20
TEST_02493,11
TEST_02494,16
TEST_02495,5
TEST_02496,13
TEST_02497,17
TEST_02498,9
TEST_02499,10
TEST_02500,15
TEST_02501,19
TEST_02502,10
TEST_02503,4
TEST_02504,1
TEST_02505,20
TEST_02506,13
TEST_02507,7
TEST_02508,5
TEST_02509,0
TEST_02510,1
TEST_02511,10
TEST_02512,12
TEST_02513,10
TEST_02514,5
TEST_02515,13
TEST_02516,8
TEST_02517,10
TEST_02518,8
TEST_02519,16
TEST_02520,5
TEST_02521,8
TEST_02522,0
TEST_02523,14
TEST_02524,18
TEST_02525,3
TEST_02526,4
TEST_02527,0
TEST_02528,3
TEST_02529,3
TEST_02530,6
TEST_02531,12
TEST_02532,13
TEST_02533,19
TEST_02534,9
TEST_02535,10
TEST_02536,13
TEST_02537,4
TEST_02538,5
TEST_02539,12
TEST_02540,10
TEST_02541,4
TEST_02542,12
TEST_02543,13
TEST_02544,11
TEST_02545,19
TEST_02546,3
TEST_02547,7
TEST_02548,8
TEST_02549,12
TEST_02550,1
TEST_02551,12
TEST_02552,7
TEST_02553,14
TEST_02554,13
TEST_02555,4
TEST_02556,1
TEST_02557,0
TEST_02558,9
TEST_02559,17
TEST_02560,13
TEST_02561,4
TEST_02562,7
TEST_02563,12
TEST_02564,12
TEST_02565,10
TEST_02566,18
TEST_02567,14
TEST_02568,13
TEST_02569,9
TEST_02570,6
TEST_02571,7
TEST_02572,1
TEST_02573,8
TEST_02574,11
TEST_02575,20
TEST_02576,13
TEST_02577,4
TEST_02578,8
TEST_02579,14
TEST_02580,13
TEST_02581,11
TEST_02582,3
TEST_02583,8
TEST_02584,14
TEST_02585,4
TEST_02586,11
TEST_02587,20
TEST_02588,6
TEST_02589,7
TEST_02590,1
TEST_02591,17
TEST_02592,11
TEST_02593,14
TEST_02594,20
TEST_02595,1
TEST_02596,12
TEST_02597,19
TEST_02598,12
TEST_02599,18
TEST_02600,12
TEST_02601,2
TEST_02602,15
TEST_02603,8
TEST_02604,6
TEST_02605,0
TEST_02606,14
TEST_02607,12
TEST_02608,7
TEST_02609,0
TEST_02610,10
TEST_02611,5
TEST_02612,12
TEST_02613,2
TEST_02614,13
TEST_02615,17
TEST_02616,9
TEST_02617,11
TEST_02618,14
TEST_02619,8
TEST_02620,17
TEST_02621,1
TEST_02622,12
TEST_02623,10
TEST_02624,8
TEST_02625,10
TEST_02626,12
TEST_02627,12
TEST_02628,13
TEST_02629,17
TEST_02630,14
TEST_02631,8
TEST_02632,20
TEST_02633,6
TEST_02634,8
TEST_02635,9
TEST_02636,12
TEST_02637,8
TEST_02638,0
TEST_02639,11
TEST_02640,1
TEST_02641,5
TEST_02642,0
TEST_02643,16
TEST_02644,10
TEST_02645,12
TEST_02646,8
TEST_02647,12
TEST_02648,8
TEST_02649,3
TEST_02650,12
TEST_02651,12
TEST_02652,16
TEST_02653,16
TEST_02654,8
TEST_02655,16
TEST_02656,8
TEST_02657,17
TEST_02658,16
TEST_02659,16
TEST_02660,9
TEST_02661,12
TEST_02662,13
TEST_02663,12
TEST_02664,18
TEST_02665,0
TEST_02666,19
TEST_02667,9
TEST_02668,5
TEST_02669,19
TEST_02670,6
TEST_02671,7
TEST_02672,17
TEST_02673,10
TEST_02674,12
TEST_02675,12
TEST_02676,3
TEST_02677,19
TEST_02678,6
TEST_02679,20
TEST_02680,20
TEST_02681,8
TEST_02682,8
TEST_02683,14
TEST_02684,16
TEST_02685,8
TEST_02686,7
TEST_02687,19
TEST_02688,11
TEST_02689,9
TEST_02690,20
TEST_02691,8
TEST_02692,14
TEST_02693,17
TEST_02694,8
TEST_02695,9
TEST_02696,15
TEST_02697,12
TEST_02698,12
TEST_02699,10
TEST_02700,17
TEST_02701,18
TEST_02702,19
TEST_02703,3
TEST_02704,16
TEST_02705,11
TEST_02706,6
TEST_02707,14
TEST_02708,19
TEST_02709,19
TEST_02710,6
TEST_02711,16
TEST_02712,20
TEST_02713,16
TEST_02714,2
TEST_02715,3
TEST_02716,3
TEST_02717,10
TEST_02718,0
TEST_02719,17
TEST_02720,8
TEST_02721,7
TEST_02722,4
TEST_02723,0
TEST_02724,19
TEST_02725,18
TEST_02726,6
TEST_02727,12
TEST_02728,0
TEST_02729,20
TEST_02730,0
TEST_02731,13
TEST_02732,18
TEST_02733,20
TEST_02734,12
TEST_02735,13
TEST_02736,11
TEST_02737,10
TEST_02738,2
TEST_02739,4
TEST_02740,0
TEST_02741,5
TEST_02742,5
TEST_02743,12
TEST_02744,20
TEST_02745,10
TEST_02746,0
TEST_02747,10
TEST_02748,14
TEST_02749,15
TEST_02750,4
TEST_02751,16
TEST_02752,17
TEST_02753,19
TEST_02754,16
TEST_02755,19
TEST_02756,3
TEST_02757,10
TEST_02758,9
TEST_02759,17
TEST_02760,0
TEST_02761,3
TEST_02762,14
TEST_02763,8
TEST_02764,12
TEST_02765,13
TEST_02766,12
TEST_02767,18
TEST_02768,19
TEST_02769,17
TEST_02770,11
TEST_02771,20
TEST_02772,8
TEST_02773,20
TEST_02774,13
TEST_02775,0
TEST_02776,3
TEST_02777,15
TEST_02778,19
TEST_02779,13
TEST_02780,4
TEST_02781,9
TEST_02782,11
TEST_02783,12
TEST_02784,12
TEST_02785,12
TEST_02786,8
TEST_02787,7
TEST_02788,1
TEST_02789,13
TEST_02790,19
TEST_02791,6
TEST_02792,12
TEST_02793,13
TEST_02794,3
TEST_02795,20
TEST_02796,12
TEST_02797,12
TEST_02798,12
TEST_02799,9
TEST_02800,18
TEST_02801,20
TEST_02802,20
TEST_02803,6
TEST_02804,15
TEST_02805,14
TEST_02806,20
TEST_02807,8
TEST_02808,12
TEST_02809,11
TEST_02810,0
TEST_02811,20
TEST_02812,9
TEST_02813,3
TEST_02814,17
TEST_02815,17
TEST_02816,15
TEST_02817,17
TEST_02818,20
TEST_02819,14
TEST_02820,8
TEST_02821,6
TEST_02822,20
TEST_02823,8
TEST_02824,8
TEST_02825,14
TEST_02826,8
TEST_02827,17
TEST_02828,20
TEST_02829,19
TEST_02830,19
TEST_02831,12
TEST_02832,7
TEST_02833,1
TEST_02834,19
TEST_02835,6
TEST_02836,2
TEST_02837,9
TEST_02838,15
TEST_02839,2
TEST_02840,3
TEST_02841,7
TEST_02842,17
TEST_02843,12
TEST_02844,10
TEST_02845,12
TEST_02846,17
TEST_02847,12
TEST_02848,8
TEST_02849,9
TEST_02850,16
TEST_02851,4
TEST_02852,19
TEST_02853,5
TEST_02854,12
TEST_02855,2
TEST_02856,6
TEST_02857,10
TEST_02858,14
TEST_02859,4
TEST_02860,2
TEST_02861,7
TEST_02862,16
TEST_02863,7
TEST_02864,5
TEST_02865,5
TEST_02866,13
TEST_02867,4
TEST_02868,4
TEST_02869,11
TEST_02870,6
TEST_02871,18
TEST_02872,19
TEST_02873,12
TEST_02874,17
TEST_02875,13
TEST_02876,10
TEST_02877,20
TEST_02878,10
TEST_02879,14
TEST_02880,3
TEST_02881,12
TEST_02882,15
TEST_02883,4
TEST_02884,0
TEST_02885,4
TEST_02886,12
TEST_02887,17
TEST_02888,8
TEST_02889,8
TEST_02890,4
TEST_02891,12
TEST_02892,12
TEST_02893,9
TEST_02894,13
TEST_02895,19
TEST_02896,12
TEST_02897,10
TEST_02898,16
TEST_02899,0
TEST_02900,4
TEST_02901,16
TEST_02902,2
TEST_02903,16
TEST_02904,3
TEST_02905,14
TEST_02906,14
TEST_02907,13
TEST_02908,18
TEST_02909,7
TEST_02910,17
TEST_02911,6
TEST_02912,17
TEST_02913,14
TEST_02914,11
TEST_02915,5
TEST_02916,20
TEST_02917,12
TEST_02918,13
TEST_02919,19
TEST_02920,15
TEST_02921,12
TEST_02922,20
TEST_02923,10
TEST_02924,19
TEST_02925,5
TEST_02926,6
TEST_02927,17
TEST_02928,0
TEST_02929,14
TEST_02930,10
TEST_02931,19
TEST_02932,16
TEST_02933,14
TEST_02934,15
TEST_02935,19
TEST_02936,6
TEST_02937,15
TEST_02938,9
TEST_02939,15
TEST_02940,3
TEST_02941,5
TEST_02942,3
TEST_02943,6
TEST_02944,14
TEST_02945,18
TEST_02946,0
TEST_02947,12
TEST_02948,13
TEST_02949,19
TEST_02950,9
TEST_02951,9
TEST_02952,19
TEST_02953,14
TEST_02954,0
TEST_02955,2
TEST_02956,1
TEST_02957,19
TEST_02958,0
TEST_02959,7
TEST_02960,17
TEST_02961,10
TEST_02962,14
TEST_02963,18
TEST_02964,5
TEST_02965,18
TEST_02966,8
TEST_02967,5
TEST_02968,18
TEST_02969,9
TEST_02970,0
TEST_02971,1
TEST_02972,5
TEST_02973,14
TEST_02974,18
TEST_02975,13
TEST_02976,19
TEST_02977,8
TEST_02978,19
TEST_02979,20
TEST_02980,18
TEST_02981,8
TEST_02982,20
TEST_02983,3
TEST_02984,9
TEST_02985,19
TEST_02986,18
TEST_02987,9
TEST_02988,15
TEST_02989,18
TEST_02990,12
TEST_02991,19
TEST_02992,12
TEST_02993,12
TEST_02994,12
TEST_02995,12
TEST_02996,6
TEST_02997,10
TEST_02998,5
TEST_02999,8
TEST_03000,10
TEST_03001,19
TEST_03002,15
TEST_03003,11
TEST_03004,12
TEST_03005,13
TEST_03006,12
TEST_03007,3
TEST_03008,9
TEST_03009,12
TEST_03010,6
TEST_03011,1
TEST_03012,6
TEST_03013,17
TEST_03014,12
TEST_03015,14
TEST_03016,7
TEST_03017,13
TEST_03018,17
TEST_03019,12
TEST_03020,14
TEST_03021,12
TEST_03022,18
TEST_03023,8
TEST_03024,13
TEST_03025,2
TEST_03026,1
TEST_03027,3
TEST_03028,19
TEST_03029,0
TEST_03030,3
TEST_03031,7
TEST_03032,15
TEST_03033,19
TEST_03034,19
TEST_03035,7
TEST_03036,12
TEST_03037,14
TEST_03038,6
TEST_03039,14
TEST_03040,18
TEST_03041,3
TEST_03042,0
TEST_03043,5
TEST_03044,7
TEST_03045,6
TEST_03046,12
TEST_03047,19
TEST_03048,14
TEST_03049,15
TEST_03050,17
TEST_03051,16
TEST_03052,13
TEST_03053,5
TEST_03054,15
TEST_03055,4
TEST_03056,10
TEST_03057,11
TEST_03058,17
TEST_03059,9
TEST_03060,14
TEST_03061,13
TEST_03062,7
TEST_03063,1
TEST_03064,5
TEST_03065,0
TEST_03066,8
TEST_03067,5
TEST_03068,7
TEST_03069,3
TEST_03070,5
TEST_03071,12
TEST_03072,13
TEST_03073,13
TEST_03074,5
TEST_03075,0
TEST_03076,10
TEST_03077,8
TEST_03078,12
TEST_03079,19
TEST_03080,19
TEST_03081,15
TEST_03082,19
TEST_03083,3
TEST_03084,1
TEST_03085,4
TEST_03086,8
TEST_03087,8
TEST_03088,10
TEST_03089,6
TEST_03090,0
TEST_03091,6
TEST_03092,9
TEST_03093,15
TEST_03094,5
TEST_03095,0
TEST_03096,4
TEST_03097,11
TEST_03098,8
TEST_03099,20
TEST_03100,0
TEST_03101,10
TEST_03102,9
TEST_03103,9
TEST_03104,16
TEST_03105,10
TEST_03106,12
TEST_03107,12
TEST_03108,12
